1	0
0.95	0.01308
0.9	0.02565
0.8	0.0488
0.7	0.06845
0.6	0.0861
0.5	0.09975
0.4	0.1089
0.3	0.11255
0.2	0.1077
0.15	0.09877
0.1	0.08535
0.075	0.07489
0.05	0.06043
0.025	0.04046
0.0125	0.02698
0	0
0.0125	-0.01402
0.025	-0.01904
0.05	-0.02408
0.075	-0.02711
0.1	-0.02915
0.15	-0.03072
0.2	-0.0303
0.3	-0.02645
0.4	-0.0211
0.5	-0.01575
0.6	-0.0114
0.7	-0.00755
0.8	-0.0042
0.9	-0.00185
0.95	-0.00093
1	0
