    -14.00   -1.1676    0.0266
    -13.50   -1.1478    0.0242
    -13.00   -1.1259    0.0223
    -12.50   -1.1016    0.0207
    -12.00   -1.0628    0.0191
    -11.50   -1.0133    0.0177
    -11.00   -0.9599    0.0164
    -10.50   -0.9067    0.0154
    -10.00   -0.8515    0.0146
     -9.50   -0.7952    0.0137
     -9.00   -0.7372    0.0129
     -8.50   -0.6773    0.0120
     -8.00   -0.6128    0.0121
     -7.50   -0.5592    0.0117
     -7.00   -0.5032    0.0113
     -6.00   -0.3885    0.0118
     -5.50   -0.3403    0.0103
     -5.00   -0.2903    0.0095
     -4.50   -0.2369    0.0089
     -4.00   -0.1827    0.0086
     -3.50   -0.1323    0.0086
     -2.50   -0.0334    0.0092
     -2.00    0.0198    0.0093
     -1.00    0.1181    0.0105
     -0.50    0.1689    0.0110
      0.00    0.2234    0.0111
      0.50    0.2778    0.0111
      1.00    0.3322    0.0112
      1.50    0.3864    0.0112
      2.00    0.4389    0.0109
      2.50    0.4917    0.0107
      3.00    0.5437    0.0105
      3.50    0.5890    0.0097
      4.00    0.6555    0.0098
      4.50    0.7205    0.0102
      5.50    0.8233    0.0110
      6.00    0.8706    0.0115
      6.50    0.9182    0.0121
      7.50    1.0187    0.0128
      8.00    1.0676    0.0133
      8.50    1.1099    0.0144
      9.00    1.1543    0.0153
      9.50    1.1984    0.0162
     10.00    1.2408    0.0171
     10.50    1.2808    0.0181
     11.00    1.3208    0.0188
     11.50    1.3530    0.0200
     12.00    1.3818    0.0213
     12.50    1.4016    0.0230
     13.00    1.4189    0.0251
     13.50    1.4381    0.0275
     14.00    1.4546    0.0302
     14.50    1.4568    0.0341
     15.00    1.4645    0.0381
     15.50    1.4594    0.0440
     16.00    1.4576    0.0497
     16.50    1.4408    0.0581
     17.00    1.4094    0.0688
     17.50    1.3952    0.0768
     18.00    1.3488    0.0918
     18.50    1.3343    0.1008
     19.00    1.3148    0.1112
     19.50    1.2618    0.1292
     20.00    1.2039    0.1482
     20.50    1.1309    0.1718
     21.00    1.2282    0.1564
     22.00    1.1868    0.1821
     23.00    1.1512    0.2086
     24.00    1.1219    0.2356
     25.00    1.0986    0.2630
     26.00    1.0806    0.2908
     27.00    1.0675    0.3189
     28.00    1.0584    0.3473
     29.00    1.0528    0.3759
     30.00    1.0500    0.4048
     31.00    1.0495    0.4340
     32.00    1.0508    0.4633
     33.00    1.0536    0.4930
     34.00    1.0574    0.5228
     35.00    1.0620    0.5529
     36.00    1.0671    0.5832
     37.00    1.0724    0.6137
     38.00    1.0779    0.6443
     39.00    1.0832    0.6751
     40.00    1.0884    0.7060
     41.00    1.0932    0.7370
     42.00    1.0975    0.7681
     43.00    1.1013    0.7993
     44.00    1.1045    0.8304
     45.00    1.1069    0.8615
     46.00    1.1086    0.8926
     47.00    1.1094    0.9237
     48.00    1.1094    0.9546
     49.00    1.1084    0.9853
     50.00    1.1065    1.0159
     51.00    1.1036    1.0463
     52.00    1.0996    1.0764
     53.00    1.0946    1.1062
     54.00    1.0885    1.1358
     55.00    1.0814    1.1650
     56.00    1.0731    1.1938
     57.00    1.0637    1.2222
     58.00    1.0532    1.2501
     59.00    1.0416    1.2776
     60.00    1.0288    1.3046
     61.00    1.0149    1.3310
     62.00    0.9998    1.3568
     63.00    0.9837    1.3821
     64.00    0.9664    1.4067
     65.00    0.9479    1.4307
     66.00    0.9284    1.4539
     67.00    0.9078    1.4764
     68.00    0.8861    1.4982
     69.00    0.8634    1.5193
     70.00    0.8396    1.5395
     71.00    0.8147    1.5589
     72.00    0.7889    1.5774
     73.00    0.7621    1.5951
     74.00    0.7344    1.6119
     75.00    0.7057    1.6278
     76.00    0.6762    1.6427
     77.00    0.6458    1.6567
     78.00    0.6145    1.6698
     79.00    0.5825    1.6818
     80.00    0.5497    1.6929
     81.00    0.5162    1.7029
     82.00    0.4821    1.7120
     83.00    0.4473    1.7200
     84.00    0.4119    1.7269
     85.00    0.3759    1.7329
     86.00    0.3395    1.7377
     87.00    0.3025    1.7415
     88.00    0.2652    1.7442
     89.00    0.2275    1.7459
     90.00    0.1895    1.7465
     91.00    0.1512    1.7460
     92.00    0.1127    1.7445
     93.00    0.0740    1.7418
     94.00    0.0352    1.7381
     95.00   -0.0036    1.7334
     96.00   -0.0425    1.7276
     97.00   -0.0813    1.7207
     98.00   -0.1200    1.7128
     99.00   -0.1586    1.7039
    100.00   -0.1970    1.6940
    101.00   -0.2351    1.6830
    102.00   -0.2729    1.6711
    103.00   -0.3104    1.6582
    104.00   -0.3474    1.6443
    105.00   -0.3840    1.6295
    106.00   -0.4200    1.6137
    107.00   -0.4555    1.5971
    108.00   -0.4904    1.5795
    109.00   -0.5245    1.5611
    110.00   -0.5580    1.5419
    111.00   -0.5907    1.5218
    112.00   -0.6226    1.5010
    113.00   -0.6536    1.4794
    114.00   -0.6837    1.4570
    115.00   -0.7128    1.4340
    116.00   -0.7410    1.4102
    117.00   -0.7681    1.3858
    118.00   -0.7942    1.3608
    119.00   -0.8191    1.3352
    120.00   -0.8429    1.3090
    121.00   -0.8655    1.2823
    122.00   -0.8869    1.2551
    123.00   -0.9071    1.2275
    124.00   -0.9311    1.1994
    125.00   -0.9487    1.1709
    126.00   -0.9650    1.1421
    127.00   -0.9799    1.1129
    128.00   -0.9935    1.0835
    129.00   -1.0057    1.0538
    130.00   -1.0165    1.0239
    131.00   -1.0259    0.9938
    132.00   -1.0339    0.9636
    133.00   -1.0404    0.9332
    134.00   -1.0456    0.9028
    135.00   -1.0493    0.8724
    136.00   -1.0515    0.8420
