    -30.00   -0.5314    0.3449
    -29.50   -0.5385    0.3454
    -29.00   -0.5735    0.3539
     -8.50   -0.3592    0.0191
     -8.00   -0.3321    0.0164
     -7.50   -0.3020    0.0144
     -7.00   -0.2621    0.0130
     -6.50   -0.2140    0.0120
     -6.00   -0.1616    0.0114
     -5.50   -0.1071    0.0109
     -5.00   -0.0516    0.0106
     -4.50    0.0043    0.0103
     -4.00    0.0599    0.0098
     -3.50    0.1136    0.0088
     -3.00    0.1670    0.0072
     -2.50    0.2261    0.0074
     -2.00    0.2853    0.0075
     -1.50    0.3445    0.0076
     -1.00    0.4035    0.0076
     -0.50    0.4624    0.0077
      0.00    0.5213    0.0077
      0.50    0.5801    0.0078
      1.00    0.6388    0.0078
      1.50    0.6973    0.0078
      2.00    0.7556    0.0078
      2.50    0.8136    0.0078
      3.00    0.8713    0.0078
      3.50    0.9286    0.0078
      4.00    0.9854    0.0078
      4.50    1.0407    0.0079
      5.00    1.0938    0.0081
      5.50    1.1501    0.0082
      6.00    1.1978    0.0085
      6.50    1.2210    0.0096
      7.00    1.2445    0.0106
      7.50    1.2400    0.0124
      8.00    1.2201    0.0153
      8.50    1.1994    0.0191
      9.00    1.1887    0.0232
      9.50    1.1956    0.0264
     10.50    1.1935    0.0343
     11.00    1.2097    0.0374
     11.50    1.2257    0.0408
     12.00    1.2492    0.0435
     12.50    1.2746    0.0461
     13.00    1.2959    0.0490
     13.50    1.3045    0.0534
     14.00    1.3211    0.0568
     14.50    1.3379    0.0605
     15.00    1.3506    0.0648
     15.50    1.3490    0.0711
     16.00    1.3538    0.0759
     16.50    1.3585    0.0817
     17.00    1.3511    0.0893
     17.50    1.3522    0.0956
     18.00    1.3437    0.1034
     18.50    1.3423    0.1097
     19.00    1.3334    0.1168
     19.50    1.3311    0.1233
     20.00    1.3214    0.1319
     20.50    1.3173    0.1398
     21.00    1.3055    0.1500
     21.50    1.2947    0.1606
     22.00    1.2825    0.1722
     22.50    1.2638    0.1863
     23.00    1.2429    0.2021
     23.50    1.2257    0.2178
     24.00    1.1983    0.2380
     24.50    1.1624    0.2625
     25.00    1.1067    0.2945
     26.00    1.2993    0.2835
     27.00    1.3009    0.3087
     28.00    1.3039    0.3345
     29.00    1.3080    0.3609
     30.00    1.3132    0.3879
     31.00    1.3192    0.4154
     32.00    1.3258    0.4433
     33.00    1.3329    0.4718
     34.00    1.3404    0.5006
     35.00    1.3480    0.5297
     36.00    1.3556    0.5593
     37.00    1.3632    0.5891
     38.00    1.3705    0.6191
     39.00    1.3775    0.6494
     40.00    1.3840    0.6799
     41.00    1.3900    0.7105
     42.00    1.3953    0.7413
     43.00    1.3999    0.7721
     44.00    1.4037    0.8030
     45.00    1.4066    0.8339
     46.00    1.4085    0.8648
     47.00    1.4094    0.8956
     48.00    1.4093    0.9264
     49.00    1.4080    0.9570
     50.00    1.4056    0.9875
     51.00    1.4020    1.0177
     52.00    1.3971    1.0477
     53.00    1.3910    1.0775
     54.00    1.3835    1.1069
     55.00    1.3747    1.1361
     56.00    1.3645    1.1648
     57.00    1.3530    1.1931
     58.00    1.3401    1.2210
     59.00    1.3257    1.2485
     60.00    1.3100    1.2754
     61.00    1.2928    1.3018
     62.00    1.2742    1.3276
     63.00    1.2542    1.3528
     64.00    1.2328    1.3774
     65.00    1.2100    1.4014
     66.00    1.1858    1.4246
     67.00    1.1602    1.4471
     68.00    1.1333    1.4689
     69.00    1.1050    1.4900
     70.00    1.0754    1.5102
     71.00    1.0445    1.5296
     72.00    1.0123    1.5482
     73.00    0.9789    1.5659
     74.00    0.9442    1.5827
     75.00    0.9084    1.5986
     76.00    0.8715    1.6136
     77.00    0.8334    1.6277
     78.00    0.7944    1.6407
     79.00    0.7543    1.6529
     80.00    0.7132    1.6640
     81.00    0.6712    1.6741
     82.00    0.6284    1.6832
     83.00    0.5847    1.6913
     84.00    0.5403    1.6983
     85.00    0.4952    1.7043
     86.00    0.4495    1.7092
     87.00    0.4032    1.7131
