    -27.50   -0.6872    0.3390
    -27.00   -0.6788    0.3309
    -26.50   -0.6698    0.3225
    -26.00   -0.6602    0.3140
    -25.50   -0.6501    0.3055
    -25.00   -0.6396    0.2968
    -24.50   -0.6296    0.2865
    -24.00   -0.6193    0.2772
    -23.50   -0.6084    0.2683
    -23.00   -0.5969    0.2597
    -20.50   -0.5436    0.2154
    -20.00   -0.7073    0.1568
    -19.50   -0.7752    0.1338
    -19.00   -0.8202    0.1170
    -18.50   -0.8532    0.1034
    -18.00   -0.8786    0.0919
    -17.50   -0.8987    0.0821
    -17.00   -0.9052    0.0745
    -16.50   -0.9164    0.0664
    -16.00   -0.9158    0.0605
    -15.50   -0.9221    0.0540
    -15.00   -0.9173    0.0492
    -14.50   -0.9180    0.0439
    -14.00   -0.9121    0.0399
    -13.50   -0.9077    0.0356
    -13.00   -0.7635    0.0305
    -12.50   -0.7572    0.0274
    -12.00   -0.7462    0.0245
    -11.50   -0.7301    0.0219
    -11.00   -0.7101    0.0196
    -10.50   -0.6935    0.0176
    -10.00   -0.6656    0.0163
     -9.50   -0.6260    0.0153
     -9.00   -0.5825    0.0145
     -8.50   -0.5373    0.0137
     -8.00   -0.4886    0.0130
     -7.50   -0.4377    0.0125
     -7.00   -0.3871    0.0119
     -6.50   -0.3342    0.0114
     -6.00   -0.2806    0.0108
     -5.50   -0.2274    0.0100
     -5.00   -0.1758    0.0088
     -4.50   -0.1224    0.0078
     -4.00   -0.0655    0.0077
     -3.50   -0.0073    0.0077
     -3.00    0.0506    0.0077
     -2.50    0.1095    0.0076
     -2.00    0.1684    0.0076
     -1.50    0.2272    0.0076
     -1.00    0.2858    0.0077
     -0.50    0.3442    0.0077
      0.00    0.4023    0.0078
      0.50    0.4602    0.0079
      1.00    0.5178    0.0080
      1.50    0.5753    0.0081
      2.00    0.6324    0.0082
      2.50    0.6897    0.0083
      3.50    0.8057    0.0084
      4.00    0.8634    0.0084
      4.50    0.9206    0.0085
      5.00    0.9767    0.0087
      5.50    1.0313    0.0089
      6.00    1.0854    0.0092
      6.50    1.1410    0.0093
      7.00    1.1910    0.0097
      7.50    1.2409    0.0102
      8.00    1.2801    0.0112
      8.50    1.3155    0.0124
      9.00    1.3432    0.0139
      9.50    1.3703    0.0149
     10.00    1.3866    0.0163
     11.00    1.4058    0.0203
     11.50    1.4128    0.0231
     12.00    1.4174    0.0265
     12.50    1.4182    0.0308
     13.00    1.4192    0.0352
     13.50    1.4136    0.0402
     14.00    1.4138    0.0453
     14.50    1.4135    0.0509
     15.00    1.4144    0.0566
     15.50    1.4085    0.0634
     16.00    1.4140    0.0689
     16.50    1.4232    0.0738
     17.00    1.4133    0.0816
     17.50    1.4214    0.0870
     18.00    1.4263    0.0930
     18.50    1.4127    0.1021
     19.00    1.4178    0.1082
     19.50    1.4244    0.1140
     20.00    1.4138    0.1228
     20.50    1.4182    0.1289
     21.00    1.4183    0.1355
     21.50    1.4073    0.1435
     22.00    1.4072    0.1500
     22.50    1.3917    0.1600
     23.00    1.3884    0.1681
     23.50    1.3700    0.1799
     24.00    1.3628    0.1897
     24.50    1.3433    0.2032
     25.00    1.3208    0.2184
     25.50    1.3119    0.2305
     26.00    1.2846    0.2490
     26.50    1.2758    0.2622
     27.00    1.2429    0.2846
     27.50    1.2325    0.2989
     28.00    1.1834    0.3268
     29.00    1.3818    0.3397
     30.00    1.3803    0.3665
     31.00    1.3796    0.3939
     32.00    1.3794    0.4219
     33.00    1.3797    0.4503
     34.00    1.3803    0.4792
     35.00    1.3813    0.5085
     36.00    1.3824    0.5382
     37.00    1.3836    0.5682
     38.00    1.3847    0.5984
     39.00    1.3858    0.6289
     40.00    1.3866    0.6596
     41.00    1.3871    0.6904
     42.00    1.3873    0.7214
     43.00    1.3869    0.7524
     44.00    1.3860    0.7835
     45.00    1.3845    0.8146
     46.00    1.3823    0.8456
     47.00    1.3794    0.8766
     48.00    1.3756    0.9076
     49.00    1.3710    0.9383
     50.00    1.3654    0.9689
     51.00    1.3589    0.9993
     52.00    1.3514    1.0294
     53.00    1.3429    1.0593
     54.00    1.3333    1.0889
     55.00    1.3226    1.1181
     56.00    1.3108    1.1469
     57.00    1.2978    1.1753
     58.00    1.2836    1.2033
     59.00    1.2683    1.2308
     60.00    1.2518    1.2578
     61.00    1.2341    1.2842
     62.00    1.2151    1.3101
     63.00    1.1950    1.3353
     64.00    1.1736    1.3600
     65.00    1.1511    1.3839
     66.00    1.1273    1.4072
     67.00    1.1024    1.4298
     68.00    1.0762    1.4516
     69.00    1.0489    1.4726
     70.00    1.0205    1.4929
     71.00    0.9909    1.5123
     72.00    0.9602    1.5309
     73.00    0.9284    1.5486
     74.00    0.8956    1.5655
     75.00    0.8618    1.5814
     76.00    0.8269    1.5964
     77.00    0.7911    1.6105
     78.00    0.7544    1.6236
     79.00    0.7168    1.6358
     80.00    0.6784    1.6470
     81.00    0.6391    1.6571
     82.00    0.5991    1.6663
     83.00    0.5584    1.6744
     84.00    0.5171    1.6815
     85.00    0.4751    1.6876
     86.00    0.4325    1.6927
     87.00    0.3895    1.6966
     88.00    0.3460    1.6996
     89.00    0.3021    1.7014
     90.00    0.2579    1.7022
     91.00    0.2134    1.7020
     92.00    0.1686    1.7007
     93.00    0.1237    1.6983
     94.00    0.0787    1.6949
     95.00    0.0336    1.6905
     96.00   -0.0114    1.6850
     97.00   -0.0563    1.6784
     98.00   -0.1012    1.6709
     99.00   -0.1458    1.6623
    100.00   -0.1901    1.6527
    101.00   -0.2341    1.6421
    102.00   -0.2777    1.6306
    103.00   -0.3209    1.6181
    104.00   -0.3636    1.6046
    105.00   -0.4056    1.5902
    106.00   -0.4471    1.5749
    107.00   -0.4878    1.5587
    108.00   -0.5278    1.5417
    109.00   -0.5669    1.5238
    110.00   -0.6052    1.5050
    111.00   -0.6426    1.4855
    112.00   -0.6790    1.4652
    113.00   -0.7143    1.4441
    114.00   -0.7485    1.4223
    115.00   -0.7817    1.3998
    116.00   -0.8136    1.3766
    117.00   -0.8443    1.3528
    118.00   -0.8737    1.3284
    119.00   -0.9018    1.3034
    120.00   -0.9286    1.2778
    121.00   -0.9539    1.2518
    122.00   -0.9778    1.2252
    123.00   -1.0003    1.1982
    124.00   -1.0213    1.1707
    125.00   -1.0407    1.1429
    126.00   -1.0586    1.1148
    127.00   -1.0749    1.0863
    128.00   -1.0897    1.0575
    129.00   -1.1028    1.0285
    130.00   -1.1143    0.9993
    131.00   -1.1242    0.9699
    132.00   -1.1324    0.9404
    133.00   -1.1390    0.9107
    134.00   -1.1439    0.8810
    135.00   -1.1472    0.8513
    136.00   -1.1489    0.8216
    137.00   -1.1489    0.7920
    138.00   -1.1473    0.7624
    139.00   -1.1441    0.7329
    140.00   -1.1393    0.7036
    141.00   -1.1329    0.6745
    142.00   -1.1249    0.6456
    143.00   -1.1154    0.6170
    144.00   -1.1044    0.5887
    145.00   -1.0919    0.5607
    146.00   -1.0779    0.5330
    147.00   -1.0626    0.5058
    148.00   -1.0458    0.4790
    149.00   -1.0277    0.4527
    150.00   -1.0084    0.4268
    151.00   -0.9878    0.4015
    152.00   -0.9659    0.3768
    153.00   -0.9429    0.3526
    154.00   -0.9188    0.3291
    155.00   -0.8937    0.3062
    156.00   -0.8675    0.2839
    157.00   -0.8404    0.2624
    158.00   -0.8124    0.2416
    159.00   -0.7836    0.2215
    160.00   -0.7539    0.2023
    161.00   -0.7236    0.1838
    162.00   -0.6926    0.1661
    163.00   -0.6610    0.1493
    164.00   -0.6289    0.1333
    165.00   -0.6151    0.1182
    166.00   -0.5818    0.1040
    167.00   -0.5481    0.0907
    168.00   -0.5141    0.0783
    169.00   -0.4799    0.0669
    170.00   -0.4454    0.0564
    171.00   -0.4108    0.0469
    172.00   -0.3761    0.0384
    173.00   -0.3413    0.0308
    174.00   -0.3065    0.0243
    175.00   -0.2717    0.0187
    176.00   -0.2370    0.0141
    177.00   -0.2024    0.0106
    178.00   -0.1680    0.0080
    179.00   -0.1337    0.0065
    180.00   -0.0997    0.0060
    180.00   -0.0997    0.0060
